batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7106976744186047,19,128,40.7411,13.2202,0.0022,3.9179,1.2763,6.5271,0.6089,-4650.6406,0.0001,0.0006,0.0,0.0002,0.0005,0.0031,0.0596,7.1056
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.72,19,128,42.0206,12.4954,0.0021,3.9024,1.2629,5.9687,0.621,-4778.798,0.0001,0.0006,0.0,0.0002,0.0004,0.0033,0.0588,7.6659
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7255813953488373,19,128,43.8909,13.3684,0.0021,3.9043,1.2916,8.2754,0.5966,-5034.8973,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0593,8.2791
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7265116279069768,19,128,44.5195,13.5175,0.002,3.8803,1.2753,8.4972,0.6102,-5165.52,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0619,8.4191
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7097674418604651,19,128,44.571,13.0389,0.0021,3.8868,1.2871,8.3595,0.5997,-5298.106,0.0001,0.0005,0.0,0.0002,0.0003,0.0031,0.059,8.8783
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7209302325581395,19,128,45.1287,12.5592,0.002,3.8908,1.2874,8.7184,0.599,-5368.9435,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0599,9.6562
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7051162790697675,19,128,44.4158,12.8815,0.0019,3.9049,1.2747,9.4073,0.6116,-5407.3072,0.0001,0.0005,0.0,0.0002,0.0004,0.0034,0.0616,10.7108
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7209302325581395,19,128,47.0194,11.2101,0.0021,3.841,1.2831,10.2431,0.6035,-5754.3676,0.0001,0.0007,0.0,0.0002,0.0004,0.0033,0.0614,8.8714
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7246511627906976,19,128,46.5778,12.2439,0.0019,3.8577,1.2809,10.1541,0.6053,-5759.4516,0.0001,0.0004,0.0,0.0002,0.0004,0.0032,0.0585,9.1499
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7209302325581395,19,128,44.9998,12.6214,0.0017,3.8917,1.2627,9.1236,0.6225,-5652.42,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0588,10.4114
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.72,19,128,45.5204,13.1261,0.0018,3.8997,1.2644,10.0913,0.6213,-5762.6528,0.0001,0.0006,0.0,0.0003,0.0004,0.003,0.0589,10.6908
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7358139534883721,19,128,45.6171,11.9858,0.0018,3.8555,1.2499,9.2709,0.6339,-5810.7104,0.0001,0.0005,0.0,0.0002,0.0005,0.0031,0.0596,9.4565
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7265116279069768,19,128,46.1275,11.9278,0.0018,3.8685,1.2577,9.8284,0.6278,-5871.6971,0.0001,0.0006,0.0,0.0002,0.0003,0.0029,0.0568,9.9121
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.7330232558139534,19,128,46.4743,12.1858,0.0018,3.8662,1.2608,10.6539,0.6245,-5952.2493,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.059,11.0226
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.7293023255813953,19,128,46.1895,12.4125,0.0017,3.8752,1.2579,10.8943,0.6271,-5980.2674,0.0001,0.0004,0.0,0.0002,0.0003,0.0032,0.0639,10.4481
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7330232558139534,19,128,45.7209,12.0814,0.0017,3.8816,1.2426,10.346,0.642,-5906.7233,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0607,9.8681
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=00.ckpt,0,0.68,20,128,25.4453,23.8576,0.0012,4.3,1.2583,3.3042,0.6341,-2498.3457,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.064,5.4182
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=01.ckpt,1,0.6902325581395349,20,128,28.9955,20.8769,0.0013,4.2887,1.2346,3.8389,0.6529,-2995.3411,0.0001,0.0005,0.0,0.0002,0.0005,0.0031,0.0611,5.2378
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=02.ckpt,2,0.6818604651162791,20,128,31.8605,19.2221,0.0015,4.2595,1.2449,4.5274,0.6434,-3311.8354,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0572,5.513
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=03.ckpt,3,0.706046511627907,20,128,32.1227,18.4049,0.0014,4.191,1.2204,4.2575,0.6658,-3512.15,0.0001,0.0004,0.0,0.0002,0.0004,0.0031,0.0587,5.6555
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=04.ckpt,4,0.6995348837209302,20,128,35.082,17.4699,0.0015,4.1354,1.2183,5.7578,0.6662,-3868.1829,0.0001,0.0005,0.0,0.0003,0.0004,0.0031,0.0611,6.0494
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=05.ckpt,5,0.7041860465116279,20,128,40.4096,14.909,0.0019,4.0587,1.2612,6.6668,0.6228,-4431.6058,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.06,7.1858
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=06.ckpt,6,0.7125581395348837,20,128,39.597,13.3137,0.0016,4.114,1.2368,7.5761,0.6468,-4642.3532,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0595,7.6183
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=07.ckpt,7,0.7320930232558139,20,128,39.6026,12.848,0.0015,4.1022,1.2153,6.6,0.6695,-4788.3639,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0598,7.973
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=08.ckpt,8,0.7339534883720931,20,128,40.5787,13.0338,0.0015,4.0998,1.2145,7.377,0.6698,-5046.7483,0.0001,0.0006,0.0,0.0002,0.0004,0.0033,0.0617,9.0128
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=09.ckpt,9,0.7386046511627907,20,128,41.128,12.6287,0.0016,4.0778,1.2068,8.1252,0.678,-5179.96,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0605,8.6073
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=10.ckpt,10,0.7218604651162791,20,128,42.615,11.4387,0.0017,4.0876,1.2237,9.6929,0.6606,-5365.4678,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0589,9.2382
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=11.ckpt,11,0.7311627906976744,20,128,42.9297,11.5934,0.0016,4.0813,1.2196,9.4286,0.6644,-5484.0393,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.061,11.2618
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=12.ckpt,12,0.7358139534883721,20,128,42.8665,12.206,0.0015,4.0893,1.2141,9.7938,0.6703,-5526.4919,0.0001,0.0007,0.0,0.0002,0.0004,0.0033,0.0631,11.6036
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=13.ckpt,13,0.7227906976744186,20,128,43.274,11.6636,0.0016,4.0769,1.2142,10.0755,0.67,-5591.1767,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0626,10.1189
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=14.ckpt,14,0.7339534883720931,20,128,43.9386,12.2225,0.0016,4.0741,1.2158,10.7584,0.6687,-5730.301,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0685,10.2476
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=15.ckpt,15,0.7237209302325581,20,128,44.2665,11.9798,0.0016,4.0824,1.2185,10.3268,0.6657,-5838.2306,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0595,11.8564
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=16.ckpt,16,0.7488372093023256,20,128,44.2386,10.7042,0.0015,4.0989,1.2179,10.3495,0.6658,-5875.0775,0.0001,0.0004,0.0,0.0002,0.0004,0.0031,0.0609,11.4711
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=17.ckpt,17,0.7283720930232558,20,128,45.0866,11.4013,0.0016,4.0645,1.2152,11.1568,0.6689,-5971.0082,0.0001,0.0006,0.0,0.0002,0.0004,0.0038,0.0751,9.8437
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=18.ckpt,18,0.7274418604651163,20,128,45.22,10.575,0.0017,4.068,1.2161,10.1706,0.6678,-6029.521,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0636,11.3708
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=19.ckpt,19,0.7265116279069768,20,128,46.3246,9.8781,0.0017,4.0566,1.2248,10.5183,0.6584,-6164.286,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0634,12.0332
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=20.ckpt,20,0.7162790697674418,20,128,45.9463,11.2249,0.0016,4.0762,1.2165,10.6733,0.6676,-6167.5845,0.0001,0.0006,0.0,0.0002,0.0004,0.0033,0.0624,10.9881
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=21.ckpt,21,0.7367441860465116,20,128,46.0936,10.4693,0.0016,4.073,1.2156,10.5537,0.6684,-6195.6356,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0592,9.8895
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=22.ckpt,22,0.7209302325581395,20,128,45.3848,11.0644,0.0015,4.1065,1.2075,10.0177,0.6775,-6141.8986,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0629,11.8233
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=23.ckpt,23,0.7255813953488373,20,128,45.8717,11.5198,0.0015,4.0919,1.2092,10.0152,0.6756,-6207.0522,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0618,12.0807
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=24.ckpt,24,0.7367441860465116,20,128,45.6921,10.3699,0.0015,4.1056,1.2107,9.9505,0.6736,-6232.2735,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0611,11.7245
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=00.ckpt,0,0.6604651162790698,9,128,28.6025,22.3757,0.0014,4.424,1.3848,4.4909,0.549,-2438.9937,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0625,5.6903
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=01.ckpt,1,0.6762790697674419,9,128,31.8844,22.183,0.0017,4.3865,1.3301,4.4914,0.5823,-3000.3435,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0575,6.0687
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=02.ckpt,2,0.6893023255813954,9,128,33.1185,21.4455,0.0018,4.2845,1.298,5.2148,0.6017,-3465.4078,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0602,6.0533
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=03.ckpt,3,0.6855813953488372,9,128,34.7276,22.3705,0.0019,4.2775,1.3291,5.9873,0.5773,-3672.2679,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0617,5.7889
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=04.ckpt,4,0.6967441860465117,9,128,35.6539,22.8562,0.0019,4.2034,1.2857,5.0302,0.6097,-3876.7592,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0603,5.8401
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=05.ckpt,5,0.6911627906976744,9,128,36.8003,22.8007,0.002,4.1515,1.2649,6.8874,0.6267,-4140.4178,0.0001,0.0005,0.0,0.0002,0.0004,0.0035,0.0599,6.8402
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=06.ckpt,6,0.6986046511627907,9,128,37.5593,22.6275,0.0019,4.1232,1.2631,6.5198,0.6296,-4282.2343,0.0001,0.0007,0.0,0.0002,0.0004,0.0032,0.0591,6.6988
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=07.ckpt,7,0.7237209302325581,9,128,38.6777,21.8916,0.002,4.0365,1.2453,6.9499,0.6433,-4478.3047,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0596,6.273
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=08.ckpt,8,0.7097674418604651,9,128,40.079,21.256,0.002,4.0324,1.249,7.5648,0.6413,-4664.639,0.0001,0.0009,0.0,0.0003,0.0004,0.004,0.0766,7.1967
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=09.ckpt,9,0.7227906976744186,9,128,40.3124,20.7453,0.002,4.0008,1.2324,8.3938,0.6575,-4858.5639,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0595,7.4225
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=10.ckpt,10,0.7051162790697675,9,128,41.4946,20.3174,0.0021,3.9732,1.2406,7.6172,0.6491,-5025.9498,0.0001,0.0006,0.0,0.0002,0.0004,0.0033,0.0598,7.6418
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=11.ckpt,11,0.7162790697674418,9,128,41.4716,20.4646,0.002,3.9817,1.2292,9.3263,0.6604,-5102.405,0.0001,0.0005,0.0,0.0002,0.0004,0.0036,0.066,7.8998
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=12.ckpt,12,0.7153488372093023,9,128,41.6474,20.1407,0.002,3.9589,1.2205,7.8258,0.6683,-5147.4251,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.06,7.9858
64,0.001,3,5,50,16,8,128,checkpoints/model_64_0.001_3_5_50_128epoch=13.ckpt,13,0.7265116279069768,9,128,42.5785,20.1481,0.002,3.9353,1.2296,7.6415,0.6594,-5317.4155,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0603,8.6614
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6734883720930233,16,128,29.5898,22.6608,0.0017,4.2563,1.422,3.2016,0.5077,-2709.5078,0.0001,0.0007,0.0,0.0002,0.0004,0.0033,0.0606,5.4001
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6576744186046511,16,128,30.3441,21.3347,0.0016,4.2489,1.3259,4.9704,0.5716,-3114.0952,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0592,5.458
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6948837209302325,16,128,33.2392,20.2939,0.0018,4.2439,1.3449,4.5391,0.5606,-3413.0113,0.0001,0.0005,0.0,0.0002,0.0004,0.0036,0.0614,5.5397
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.6986046511627907,16,128,34.8001,18.6398,0.0019,4.2138,1.3635,5.132,0.5471,-3768.6146,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0618,5.6477
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.6883720930232559,16,128,34.5709,17.4647,0.0018,4.1608,1.2807,5.656,0.6034,-3893.8474,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0608,5.8175
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7023255813953488,16,128,36.209,17.0941,0.0019,4.1305,1.2781,6.3701,0.6083,-4090.3609,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0602,6.4207
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7032558139534884,16,128,37.9525,16.8122,0.0019,4.1155,1.2787,6.6498,0.6079,-4336.4994,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0589,6.9375
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7051162790697675,16,128,39.0423,15.8599,0.002,4.0459,1.266,7.0427,0.6172,-4597.2004,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0608,7.6459
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7144186046511628,16,128,40.9139,15.4152,0.0021,4.0441,1.2705,8.1278,0.6135,-4843.3913,0.0001,0.0005,0.0,0.0002,0.0003,0.0029,0.0592,7.4279
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.6976744186046512,16,128,44.2138,14.6524,0.0024,3.9839,1.3009,9.1165,0.589,-5289.0732,0.0001,0.0008,0.0,0.0002,0.0005,0.0033,0.0616,7.7747
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7283720930232558,16,128,41.3077,15.2334,0.0019,4.0197,1.2463,9.0816,0.6362,-5094.8256,0.0001,0.0005,0.0,0.0002,0.0005,0.0031,0.0604,7.9916
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7051162790697675,16,128,41.7678,14.5965,0.0019,4.0299,1.2584,9.9882,0.6251,-5209.5072,0.0001,0.0008,0.0,0.0002,0.0004,0.0034,0.0605,7.7032
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.6920930232558139,16,128,42.9979,14.0285,0.002,3.9832,1.2664,9.2411,0.618,-5360.8342,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0603,8.4912
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7125581395348837,16,128,41.791,13.9849,0.0018,4.0134,1.2528,8.6902,0.6306,-5287.7899,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0613,8.2691
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7032558139534884,16,128,44.1832,13.3345,0.0021,3.968,1.2824,9.5825,0.6045,-5565.8248,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0606,9.331
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.695813953488372,16,128,42.5967,14.0619,0.0018,3.9797,1.2505,9.6002,0.6331,-5438.2038,0.0001,0.0006,0.0,0.0002,0.0003,0.0031,0.0592,8.8638
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7144186046511628,16,128,42.235,14.4675,0.0017,3.9892,1.2321,9.0543,0.65,-5407.2785,0.0001,0.0006,0.0,0.0001,0.0004,0.0029,0.0584,9.4351
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7032558139534884,16,128,43.6059,13.9426,0.0018,3.9735,1.2577,9.572,0.6255,-5618.0582,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0598,8.3834
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7134883720930233,16,128,43.2989,14.0802,0.0017,3.9792,1.2449,10.7135,0.6384,-5618.961,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0605,10.1439
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7116279069767442,16,128,42.6143,14.633,0.0016,3.9925,1.22,9.8289,0.6631,-5533.3434,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0586,9.1023
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7097674418604651,16,128,45.6793,12.5469,0.0019,3.9381,1.2749,11.4932,0.6109,-5904.7557,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0581,8.8108
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=00.ckpt,0,0.6902325581395349,25,128,29.2012,21.922,0.0019,4.2079,1.6279,2.77,0.3916,-2991.9778,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0601,6.0534
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=01.ckpt,1,0.6893023255813954,25,128,32.8335,20.6627,0.0021,4.1316,1.4962,4.7554,0.4596,-3303.0899,0.0001,0.0005,0.0,0.0002,0.0003,0.003,0.0594,5.6774
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=02.ckpt,2,0.7023255813953488,25,128,31.9187,20.0081,0.0018,4.0963,1.3066,4.7978,0.5684,-3350.7357,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0606,5.4887
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=03.ckpt,3,0.7153488372093023,25,128,34.7474,17.4195,0.002,4.088,1.3192,5.8045,0.5686,-3602.7913,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0593,5.886
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=04.ckpt,4,0.7116279069767442,25,128,37.3857,16.4742,0.0022,4.0254,1.3377,5.3842,0.5505,-3891.21,0.0001,0.0005,0.0,0.0002,0.0004,0.0031,0.0616,5.7866
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=05.ckpt,5,0.72,25,128,36.4867,16.524,0.0021,4.0138,1.2862,5.256,0.5923,-3879.9823,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0587,6.2402
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=06.ckpt,6,0.7172093023255814,25,128,39.4689,14.562,0.0023,3.9885,1.3037,5.6844,0.5769,-4136.9804,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0598,6.522
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=07.ckpt,7,0.7069767441860465,25,128,41.0114,15.1286,0.0024,3.9703,1.3132,6.102,0.5716,-4444.3896,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0609,6.8769
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=08.ckpt,8,0.6967441860465117,25,128,40.3325,14.6012,0.0022,3.9673,1.2617,6.4345,0.6134,-4462.3184,0.0001,0.0005,0.0,0.0002,0.0004,0.0038,0.0731,7.4314
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=09.ckpt,9,0.7227906976744186,25,128,42.5327,13.436,0.0024,3.9534,1.2831,7.2419,0.5964,-4706.8121,0.0001,0.0004,0.0,0.0002,0.0004,0.0029,0.0577,7.2462
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=10.ckpt,10,0.7051162790697675,25,128,44.3392,13.9969,0.0026,3.9611,1.3123,7.8314,0.5723,-4865.8879,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0591,7.3637
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=11.ckpt,11,0.7069767441860465,25,128,43.9518,13.5596,0.0025,3.9741,1.3048,7.7746,0.5784,-4911.2163,0.0001,0.0004,0.0,0.0002,0.0004,0.0029,0.0592,7.1829
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=12.ckpt,12,0.7041860465116279,25,128,44.3764,13.2694,0.0024,3.9864,1.2987,8.868,0.584,-5008.1711,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0581,7.3276
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=13.ckpt,13,0.7051162790697675,25,128,44.5444,13.2052,0.0024,3.9909,1.2961,8.3976,0.5862,-5085.1938,0.0001,0.0006,0.0,0.0002,0.0004,0.003,0.0597,7.2961
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=14.ckpt,14,0.7004651162790698,25,128,46.5122,13.3546,0.0026,3.9562,1.3233,9.7028,0.5644,-5342.8154,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0611,7.9316
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=15.ckpt,15,0.7041860465116279,25,128,45.5203,13.5364,0.0024,3.9723,1.2994,8.8459,0.5829,-5286.8328,0.0001,0.0004,0.0,0.0002,0.0004,0.0029,0.0599,8.1855
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=16.ckpt,16,0.706046511627907,25,128,45.4169,14.1756,0.0023,3.9837,1.2874,9.3246,0.5935,-5338.4809,0.0001,0.0005,0.0,0.0002,0.0003,0.0029,0.058,7.9397
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=17.ckpt,17,0.6902325581395349,25,128,46.2981,14.1814,0.0023,3.9736,1.3002,9.2351,0.5829,-5446.7531,0.0001,0.0007,0.0,0.0002,0.0004,0.0032,0.0634,9.0832
64,0.001,3,20,50,16,8,128,checkpoints/model_64_0.001_3_20_50_128epoch=18.ckpt,18,0.7172093023255814,25,128,46.6789,14.0303,0.0022,3.956,1.2948,9.5674,0.5878,-5538.4452,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0624,8.398
